Date,equity
2007-10-01,1.0276174129731963
2007-10-02,1.0280535360249534
2007-10-03,1.0278146952410256
2007-10-04,1.0292817703580843
2007-10-05,1.0239726299855292
2007-10-08,1.025429197448229
2007-10-09,1.0242780850392923
2007-10-10,1.025325537223741
2007-10-11,1.0249601168867275
2007-10-12,1.0251874783868826
2007-10-15,1.0246001833199418
2007-10-16,1.0252390677235799
2007-10-17,1.02769025329317
2007-10-18,1.0296747984889234
2007-10-19,1.0354503225279328
2007-10-22,1.0346228280221907
2007-10-23,1.0342849814368962
2007-10-24,1.0377860128192253
2007-10-25,1.0365935103136124
2007-10-26,1.0353864816564444
2007-10-29,1.0363996763318195
2007-10-30,1.0363925474263072
2007-10-31,1.0333335589524593
2007-11-01,1.0357415645753165
2007-11-02,1.0375023798161502
2007-11-05,1.0372080392668153
2007-11-06,1.0356822136411135
2007-11-07,1.0377632970908315
2007-11-08,1.0380340128934809
2007-11-09,1.0400079735387935
2007-11-12,1.041656465303375
2007-11-13,1.039424226115842
2007-11-14,1.0397751198549927
2007-11-15,1.042954764726959
2007-11-16,1.0432578997787827
2007-11-19,1.0463730687525263
2007-11-20,1.0457449486335137
2007-11-21,1.0484037745572643
2007-11-23,1.048049829236535
2007-11-26,1.0526053591811917
2007-11-27,1.0479317596723596
2007-11-28,1.0460035208506293
2007-11-29,1.0482756823892607
2007-11-30,1.0475336139912683
2007-12-03,1.0506105366004295
2007-12-04,1.0508404430823421
2007-12-05,1.0489419074891446
2007-12-06,1.047356891085489
2007-12-07,1.0463863614026607
2007-12-10,1.0455207400785211
2007-12-11,1.0465954010719356
2007-12-12,1.0439645792802468
2007-12-13,1.0417966751393812
2007-12-14,1.0409360084001946
2007-12-17,1.0420040581054213
2007-12-18,1.0430509283424556
2007-12-19,1.0445633189900954
2007-12-20,1.0439188224482752
2007-12-21,1.0379322662915142
2007-12-24,1.0365578846942665
2007-12-26,1.0360308467695918
2007-12-27,1.0355470695631939
2007-12-28,1.0351091740386182
2007-12-31,1.0364510651059973
2008-01-02,1.0399896640308004
2008-01-03,1.0404120027598662
2008-01-04,1.0413324179043228
2008-01-07,1.0424284655944644
2008-01-08,1.0429460798861931
2008-01-09,1.042372339877197
2008-01-10,1.0413174486445167
2008-01-11,1.043070065298752
2008-01-14,1.0439440613693718
2008-01-15,1.0457739144968963
2008-01-16,1.0445707765466357
2008-01-17,1.0468682088841814
2008-01-18,1.0465367971810877
2008-01-22,1.0503570409936562
2008-01-23,1.0500026374053348
2008-01-24,1.0468028825700784
2008-01-25,1.0483122158350755
2008-01-28,1.04737179796825
2008-01-29,1.0462932703576013
2008-01-30,1.0465906548002957
2008-01-31,1.047261734289304
2008-02-01,1.0483285656174164
2008-02-04,1.0473254539248964
2008-02-05,1.0480631038982278
2008-02-06,1.0485436404717328
2008-02-07,1.0454110421109466
2008-02-08,1.0455216142193369
2008-02-11,1.045872928867394
2008-02-12,1.0455858357636056
2008-02-13,1.0457542469425798
2008-02-14,1.0465109979015097
2008-02-15,1.0454517602553408
2008-02-19,1.048026832562595
2008-02-20,1.045666575777643
2008-02-21,1.044460928638985
2008-02-22,1.044750344576934
2008-02-25,1.0445882697824695
2008-02-26,1.0452296998075603
2008-02-27,1.0453890317465901
2008-02-28,1.0424692919842469
2008-02-29,1.043572688031939
2008-03-03,1.0435509397011302
2008-03-04,1.0429057150424754
2008-03-05,1.0421860756942947
2008-03-06,1.043315934225638
2008-03-07,1.0433425000742036
2008-03-10,1.043993368271146
2008-03-11,1.042015835600302
2008-03-12,1.042799298903803
2008-03-13,1.0409653560430066
2008-03-14,1.0444800477690386
2008-03-17,1.0481217732084833
2008-03-18,1.0454916480048104
2008-03-19,1.0501037285505357
2008-03-20,1.050634652278418
2008-03-24,1.0409196074789082
2008-03-25,1.041145863570503
2008-03-26,1.0412382711817458
2008-03-27,1.040711746976244
2008-03-28,1.040054416649444
2008-03-31,1.0411856927429761
2008-04-01,1.0381330020544115
2008-04-02,1.03810932920229
2008-04-03,1.0381657713434138
2008-04-04,1.0386085808080114
2008-04-07,1.0379902357138662
2008-04-08,1.0386604914429491
2008-04-09,1.0386103297636489
2008-04-10,1.037925086161685
2008-04-11,1.0379904435544343
2008-04-14,1.038326577431141
2008-04-15,1.0383485388948106
2008-04-16,1.0382707054622509
2008-04-17,1.0386267869312138
2008-04-18,1.0379617007016693
2008-04-21,1.0385393446293758
2008-04-22,1.0386751995431118
2008-04-23,1.038746409551522
2008-04-24,1.0398439090936018
2008-04-25,1.039939462387865
2008-04-28,1.038563203935081
2008-04-29,1.0398180846554514
2008-04-30,1.037500783870698
2008-05-01,1.0385133879774775
2008-05-02,1.0380607495759606
2008-05-05,1.0381295979685308
2008-05-06,1.0376544118584778
2008-05-07,1.0381460933560098
2008-05-08,1.0369895405506973
2008-05-09,1.0374092627524463
2008-05-12,1.037585885066935
2008-05-13,1.0373605132197867
2008-05-14,1.0374733845753992
2008-05-15,1.037235740918463
2008-05-16,1.037489320074404
2008-05-19,1.0372840105784127
2008-05-20,1.0365658953695724
2008-05-21,1.0366034727939237
2008-05-22,1.0374410983144342
2008-05-23,1.0371018989755119
2008-05-27,1.0372618402001506
2008-05-28,1.038380068174037
2008-05-29,1.038324275221437
2008-05-30,1.0382581252881404
2008-06-02,1.0387433828144137
2008-06-03,1.0381534120819145
2008-06-04,1.038082006728274
2008-06-05,1.0376070932136716
2008-06-06,1.0375434306637206
2008-06-09,1.0383455436727
2008-06-10,1.039605740768016
2008-06-11,1.0400929039711233
2008-06-12,1.0412295622026841
2008-06-13,1.0420306702657531
2008-06-16,1.0418473768797398
2008-06-17,1.0405619638353443
2008-06-18,1.0401452219559881
2008-06-19,1.0409694559695835
2008-06-20,1.0404752248342317
2008-06-23,1.040686733095344
2008-06-24,1.0396464041201914
2008-06-25,1.0397525736257474
2008-06-26,1.0384959464771817
2008-06-27,1.0387162448147198
2008-06-30,1.0376839304204375
2008-07-01,1.038154920112571
2008-07-02,1.0379155418665904
2008-07-03,1.0375218654451626
2008-07-07,1.0367686579252593
2008-07-08,1.0360621880959917
2008-07-09,1.035998143548305
2008-07-10,1.036987699828812
2008-07-11,1.038186004920906
2008-07-14,1.0371691864914585
2008-07-15,1.0369255771109527
2008-07-16,1.037996763997335
2008-07-17,1.037511785340249
2008-07-18,1.0401566979297188
2008-07-21,1.0380212826832536
2008-07-22,1.0392393686140182
2008-07-23,1.040316194167281
2008-07-24,1.0376544020586553
2008-07-25,1.0392663776681685
2008-07-28,1.0373335215017394
2008-07-29,1.0382165954330727
2008-07-30,1.0381870378160805
2008-07-31,1.036802291883811
2008-08-01,1.0362511306897613
2008-08-04,1.0365542197122897
2008-08-05,1.0375359796860664
2008-08-06,1.037127300786041
2008-08-07,1.0357256754680355
2008-08-08,1.035570219304556
2008-08-11,1.0362389019267033
2008-08-12,1.0337991169086391
2008-08-13,1.0348536147501923
2008-08-14,1.03439936778284
2008-08-15,1.034422104181254
2008-08-18,1.033599964828714
2008-08-19,1.0342864403152168
2008-08-20,1.0341557803272887
2008-08-21,1.0343317549793793
2008-08-22,1.034749056518419
2008-08-25,1.0340496718973162
2008-08-26,1.0344439929089415
2008-08-27,1.0344096255352015
2008-08-28,1.0345030490092577
2008-08-29,1.033807282738426
2008-09-02,1.0345807386624437
2008-09-03,1.0346106253101481
2008-09-04,1.0350230472760706
2008-09-05,1.0351675809383394
2008-09-08,1.0354243540894101
2008-09-09,1.0361257884231503
2008-09-10,1.0360880344096943
2008-09-11,1.0358401736855485
2008-09-12,1.0356000125616693
2008-09-15,1.0360893488763716
2008-09-16,1.035523418044187
2008-09-17,1.040197787598838
2008-09-18,1.0370493944927845
2008-09-19,1.0326366022865543
2008-09-22,1.0331435630500692
2008-09-23,1.037201076702055
2008-09-24,1.0319162530617114
2008-09-25,1.0333716462299558
2008-09-26,1.0353768810340562
2008-09-29,1.0393598475645518
2008-09-30,1.0353971667689752
2008-10-01,1.033246679535893
2008-10-02,1.0327074029790393
2008-10-03,1.034085698728601
2008-10-06,1.0372559578849232
2008-10-07,1.0368834112427223
2008-10-08,1.0330899744049176
2008-10-09,1.0344763959548975
2008-10-10,1.038378801053631
2008-10-13,1.0350691538502934
2008-10-14,1.038216863811329
2008-10-15,1.0357921142765758
2008-10-16,1.035272286078997
2008-10-17,1.031870009511614
2008-10-20,1.0343411911520695
2008-10-21,1.0327178167691644
2008-10-22,1.0320347778674768
2008-10-23,1.0337619722515115
2008-10-24,1.0311905259445249
2008-10-27,1.0324883218408802
2008-10-28,1.03188741809974
2008-10-29,1.030573219710198
2008-10-30,1.0326751230339308
2008-10-31,1.03270670709214
2008-11-03,1.0317484191713218
2008-11-04,1.029368250049871
2008-11-05,1.0294783292420402
2008-11-06,1.030770676349868
2008-11-07,1.0302684036257828
2008-11-10,1.0304346950510312
2008-11-11,1.0307183982565988
2008-11-12,1.0314958380430927
2008-11-13,1.0303097153453005
2008-11-14,1.0273518312766512
2008-11-17,1.029768579634894
2008-11-18,1.0326547463016162
2008-11-19,1.0364909949639642
2008-11-20,1.0471282177889918
2008-11-21,1.0422192314767191
2008-11-24,1.037880995668615
2008-11-25,1.0443477396092757
2008-11-26,1.045779877786852
2008-11-28,1.04783021666521
2008-12-01,1.0534653591939056
2008-12-02,1.0556212828439109
2008-12-03,1.0556903318258348
2008-12-04,1.058230660348003
2008-12-05,1.0561237551041152
2008-12-08,1.0558425776349463
2008-12-09,1.0568594452076614
2008-12-10,1.057363098155368
2008-12-11,1.056597905729322
2008-12-12,1.0570850800386498
2008-12-15,1.057389546403694
2008-12-16,1.0596239759393982
2008-12-17,1.0608666328957235
2008-12-18,1.0613150391466686
2008-12-19,1.0618837542631197
2008-12-22,1.0627691361719562
2008-12-23,1.0616237363135843
2008-12-24,1.0626893794713768
2008-12-26,1.0629388427874842
2008-12-29,1.0594410270268553
2008-12-30,1.0631835240840481
2008-12-31,1.0603039054945607
2009-01-02,1.0601883963628487
2009-01-05,1.0600492788264133
2009-01-06,1.0602759504640438
2009-01-07,1.0619159598777543
2009-01-08,1.0607513321678295
2009-01-09,1.0615309350054773
2009-01-12,1.0613932559522767
2009-01-13,1.0627554654886777
2009-01-14,1.0643181459424491
2009-01-15,1.0644982132785503
2009-01-16,1.0619082391983827
2009-01-20,1.0600900119879508
2009-01-21,1.0617320729940705
2009-01-22,1.0619627962581157
2009-01-23,1.061782807233752
2009-01-26,1.0616319737599713
2009-01-27,1.0609926673219983
2009-01-28,1.060539964132907
2009-01-29,1.0606188238573815
2009-01-30,1.0615747095007606
2009-02-02,1.061942932294333
2009-02-03,1.060937270775618
2009-02-04,1.0619839384495275
2009-02-05,1.0613089813531906
2009-02-06,1.0596195140229328
2009-02-09,1.0611049364486973
2009-02-10,1.0603462438635007
2009-02-11,1.0601230541133262
2009-02-12,1.0600734522966213
2009-02-13,1.0609953948273294
2009-02-17,1.06069507168088
2009-02-18,1.060619971851521
2009-02-19,1.060727553539055
2009-02-20,1.0604229551138364
2009-02-23,1.0601504902591108
2009-02-24,1.059447624263745
2009-02-25,1.0591663560222726
2009-02-26,1.0594014576881754
2009-02-27,1.0601465713362948
2009-03-02,1.060203705198654
2009-03-03,1.060041014873551
2009-03-04,1.060295407113598
2009-03-05,1.0597642953163755
2009-03-06,1.0595087181019487
2009-03-09,1.0595744674704695
2009-03-10,1.0598057578893463
2009-03-11,1.059573749824311
2009-03-12,1.0589289627064704
2009-03-13,1.0585382080883923
2009-03-16,1.0585570644081759
2009-03-17,1.0593931241413428
2009-03-18,1.0583427292534344
2009-03-19,1.0575261648868022
2009-03-20,1.0579740793742147
2009-03-23,1.058163019611536
2009-03-24,1.0578992695502298
2009-03-25,1.0582900813201004
2009-03-26,1.0575270206550447
2009-03-27,1.0575833600904583
2009-03-30,1.0571429424066752
2009-03-31,1.0564643282302681
2009-04-01,1.0566484172822965
2009-04-02,1.055830932840298
2009-04-03,1.0565892661315879
2009-04-06,1.0562638005928457
2009-04-07,1.0561958384056094
2009-04-08,1.056670341190564
2009-04-09,1.0561693079005003
2009-04-13,1.05659570884564
2009-04-14,1.0560209174328594
2009-04-15,1.0560242664057824
2009-04-16,1.0566994441575785
2009-04-17,1.0558127777626545
2009-04-20,1.0560802604656612
2009-04-21,1.0558354201693665
2009-04-22,1.0566291352595518
2009-04-23,1.0572934919793515
2009-04-24,1.0575076605893088
2009-04-27,1.0567318063167654
2009-04-28,1.0575743370388777
2009-04-29,1.0575437266048688
2009-04-30,1.0575401830103048
2009-05-01,1.0583462092312481
2009-05-04,1.056596253567303
2009-05-05,1.0568755932305902
2009-05-06,1.0565820561578028
2009-05-07,1.0568861040789244
2009-05-08,1.0569895349733032
2009-05-11,1.0562362519929822
2009-05-12,1.0571922295516634
2009-05-13,1.056094700611435
2009-05-14,1.0562821817621504
2009-05-15,1.0562944290984237
2009-05-18,1.0572076442728902
2009-05-19,1.056935370775373
2009-05-20,1.0554358889120927
2009-05-21,1.0567039250039416
2009-05-22,1.0573992190953878
2009-05-26,1.0586396942360585
2009-05-27,1.059609158034363
2009-05-28,1.0587522578945618
2009-05-29,1.0575604913358883
2009-06-01,1.0578042848073277
2009-06-02,1.0576708512947564
2009-06-03,1.057686238728716
2009-06-04,1.0583278735911212
2009-06-05,1.0592331726570219
2009-06-08,1.0604323868392938
2009-06-09,1.0593873333829436
2009-06-10,1.0601530491074946
2009-06-11,1.0588018783733573
2009-06-12,1.0594827776737585
2009-06-15,1.058925988919332
2009-06-16,1.0584632458808922
2009-06-17,1.0584009018856997
2009-06-18,1.0589367220738295
2009-06-19,1.058621528631008
2009-06-22,1.058108199054995
2009-06-23,1.0578229267498922
2009-06-24,1.0580104650259439
2009-06-25,1.056955481891469
2009-06-26,1.0568232244325648
2009-06-29,1.0567656512429362
2009-06-30,1.05656410982577
2009-07-01,1.0564785802597987
2009-07-02,1.0565327522586392
2009-07-06,1.056239654234378
2009-07-07,1.056069919166612
2009-07-08,1.0560878447714128
2009-07-09,1.0558685551222664
2009-07-10,1.0558193790179742
2009-07-13,1.056058870290663
2009-07-14,1.0561939688840094
2009-07-15,1.0564570917832379
2009-07-16,1.0564406045080574
2009-07-17,1.0570334802500587
2009-07-20,1.0562185234244053
2009-07-21,1.0555223376035197
2009-07-22,1.0558884095536616
2009-07-23,1.0560366575697746
2009-07-24,1.0556108501295156
2009-07-27,1.0558133301064563
2009-07-28,1.05597380527016
2009-07-29,1.0559792058706066
2009-07-30,1.0559947769588833
2009-07-31,1.0544604201580279
2009-08-03,1.054944119251374
2009-08-04,1.0554053103423564
2009-08-05,1.0553744148363444
2009-08-06,1.0553384283611438
2009-08-07,1.055840552895519
2009-08-10,1.0549290426310958
2009-08-11,1.0544040444861773
2009-08-12,1.054987140590021
2009-08-13,1.0538812426197337
2009-08-14,1.054302648447963
2009-08-17,1.0537811646639996
2009-08-18,1.0542247360921917
2009-08-19,1.0536683600773777
2009-08-20,1.0539211043665817
2009-08-21,1.0535535680870913
2009-08-24,1.053410837033516
2009-08-25,1.053405659584714
2009-08-26,1.053627313375735
2009-08-27,1.0536187989468542
2009-08-28,1.0537996463684987
2009-08-31,1.053805366792944
2009-09-01,1.0531915189262406
2009-09-02,1.054141509917209
2009-09-03,1.053601334237534
2009-09-04,1.0527068474882915
2009-09-08,1.0526699753513578
2009-09-09,1.0519624620981742
2009-09-10,1.052046641795198
2009-09-11,1.051814558900422
2009-09-14,1.051817834278516
2009-09-15,1.0518108557491124
2009-09-16,1.0518280520513699
2009-09-17,1.051955045408474
2009-09-18,1.0517857729324733
2009-09-21,1.0525123048577354
2009-09-22,1.0514847459773606
2009-09-23,1.0518154407604525
2009-09-24,1.0512524702041623
2009-09-25,1.05170368891026
2009-09-28,1.052064850346811
2009-09-29,1.052059632698251
2009-09-30,1.0517921118684972
2009-10-01,1.0512287278751953
2009-10-02,1.0511945117122292
2009-10-05,1.0516531244236995
2009-10-06,1.05118456409449
2009-10-07,1.0516406108040603
2009-10-08,1.0509959307311931
2009-10-09,1.0512671284154227
2009-10-12,1.050983518972191
2009-10-13,1.0509285831879616
2009-10-14,1.0507460600922316
2009-10-15,1.0508630893955233
2009-10-16,1.0511464299697473
2009-10-19,1.0508695037681142
2009-10-20,1.05060524146983
2009-10-21,1.0506151599304947
2009-10-22,1.0506077331681813
2009-10-23,1.0506614015414373
2009-10-26,1.0508060138593678
2009-10-27,1.0502140768752122
2009-10-28,1.0500725822157662
2009-10-29,1.0503302782875703
2009-10-30,1.0498038408970638
2009-11-02,1.0498274448749998
2009-11-03,1.049803765548555
2009-11-04,1.0497606206161556
2009-11-05,1.049550668036239
2009-11-06,1.0495732663049822
2009-11-09,1.0494270611064915
2009-11-10,1.0486862327335196
2009-11-11,1.0486491566733116
2009-11-12,1.048645337343648
2009-11-13,1.0486500978744995
2009-11-16,1.0486549001391323
2009-11-17,1.0486929586559708
2009-11-18,1.048619263594843
2009-11-19,1.0486860547806127
2009-11-20,1.0486777177842816
2009-11-23,1.0485872538856456
2009-11-24,1.0487106253145133
2009-11-25,1.0488379381679895
2009-11-27,1.049643808547165
2009-11-30,1.0498397829035366
2009-12-01,1.049013932233892
2009-12-02,1.0486483163654365
2009-12-03,1.0484661198372676
2009-12-04,1.0488722543170865
2009-12-07,1.0481056174261116
2009-12-08,1.0479591970563469
2009-12-09,1.0484459868949776
2009-12-10,1.0491082797186237
2009-12-11,1.049238965487223
2009-12-14,1.0489355759434074
2009-12-15,1.0491191807851403
2009-12-16,1.049319860025574
2009-12-17,1.0480895484135193
2009-12-18,1.0480769893502444
2009-12-21,1.0484299190627364
2009-12-22,1.0489706438102389
2009-12-23,1.0490135381191747
2009-12-24,1.0499370618276833
2009-12-28,1.0501213001286855
2009-12-29,1.0495279115590783
2009-12-30,1.0492915328946626
2009-12-31,1.050329808960998
2010-01-04,1.0495376752031493
2010-01-05,1.0487893872414555
2010-01-06,1.0489638413403024
2010-01-07,1.048942823876515
2010-01-08,1.0488905318897974
2010-01-11,1.0489944240073674
2010-01-12,1.0483304383078673
2010-01-13,1.0488532773657
2010-01-14,1.0477852405711037
2010-01-15,1.0482754051576075
2010-01-19,1.0480230203327396
2010-01-20,1.0484123459114982
2010-01-21,1.0489533242329634
2010-01-22,1.0489954241648605
2010-01-25,1.0485841496026802
2010-01-26,1.0486703104688055
2010-01-27,1.048505717387207
2010-01-28,1.048362792040287
2010-01-29,1.0489208975143018
2010-02-01,1.0482796265340537
2010-02-02,1.048137972012957
2010-02-03,1.0482375465249798
2010-02-04,1.0485576357407176
2010-02-05,1.0490176468368155
2010-02-08,1.0488719018491524
2010-02-09,1.0483073824501337
2010-02-10,1.0481393585201841
2010-02-11,1.0481294830741599
2010-02-12,1.047855505746821
2010-02-16,1.0477284430484708
2010-02-17,1.0475358502927503
2010-02-18,1.0481206406509957
2010-02-19,1.0471007374866852
2010-02-22,1.0476068416663415
2010-02-23,1.0452313784624148
2010-02-24,1.0456718038960844
2010-02-25,1.0456511371840331
2010-02-26,1.0457202751486592
2010-03-01,1.0454867290409853
2010-03-02,1.0456996678437978
2010-03-03,1.0453285864636779
2010-03-04,1.0453823788556482
2010-03-05,1.0452727468921326
2010-03-08,1.0453709794816584
2010-03-09,1.045255950576986
2010-03-10,1.0455312814540698
2010-03-11,1.045216293398814
2010-03-12,1.0450981772440586
2010-03-15,1.045069314063926
2010-03-16,1.0451654753130493
2010-03-17,1.045373412040423
2010-03-18,1.045116731987185
2010-03-19,1.0451814570304714
2010-03-22,1.0455086944624024
2010-03-23,1.04506277208952
2010-03-24,1.0440131461083682
2010-03-25,1.044726870153069
2010-03-26,1.0443347749763903
2010-03-29,1.0443214869785196
2010-03-30,1.0440804246015012
2010-03-31,1.044184738242917
2010-04-01,1.044268481084051
2010-04-05,1.0444947868202867
2010-04-06,1.0442324237924727
2010-04-07,1.0431780055493791
2010-04-08,1.04324114918723
2010-04-09,1.0432025458195482
2010-04-12,1.0431428355755592
2010-04-13,1.043370027864744
2010-04-14,1.0428130353470915
2010-04-15,1.0425904691965597
2010-04-16,1.042285177733232
2010-04-19,1.0422354341779858
2010-04-20,1.042015327815798
2010-04-21,1.0421585506910271
2010-04-22,1.0418482842171013
2010-04-23,1.0415100718752484
2010-04-26,1.0417792450232817
2010-04-27,1.0416852530121152
2010-04-28,1.0410899591020475
2010-04-29,1.041716911074229
2010-04-30,1.0436789802338164
2010-05-03,1.043709252421847
2010-05-04,1.0463185270001718
2010-05-05,1.0471696160023785
2010-05-06,1.0539642844652817
2010-05-07,1.0523119688408342
2010-05-10,1.0499821254131179
2010-05-11,1.049853228147521
2010-05-12,1.0493180600787881
2010-05-13,1.0495487745933283
2010-05-14,1.05400687266235
2010-05-17,1.0535439607586852
2010-05-18,1.0547096331912815
2010-05-19,1.0552322057886903
2010-05-20,1.056730931596442
2010-05-21,1.0567722864562938
2010-05-24,1.0563845831376544
2010-05-25,1.0580182161177
2010-05-26,1.058072037793136
2010-05-27,1.05665848104628
2010-05-28,1.0573254132861576
2010-06-01,1.05764617439567
2010-06-02,1.0572238622938033
2010-06-03,1.0567067987380283
2010-06-04,1.0577280077280666
2010-06-07,1.057778957371565
2010-06-08,1.0573979357290473
2010-06-09,1.057371877036831
2010-06-10,1.0565742400281788
2010-06-11,1.0569036864572046
2010-06-14,1.0563247877486959
2010-06-15,1.056059313346483
2010-06-16,1.0562543095914858
2010-06-17,1.0565981686301582
2010-06-18,1.0567432031609914
2010-06-21,1.05595354590002
2010-06-22,1.056803906954081
2010-06-23,1.0576235740366442
2010-06-24,1.0573959096600904
2010-06-25,1.0578608042538613
2010-06-28,1.0591281195175357
2010-06-29,1.0599127870374152
2010-06-30,1.0603785494692335
2010-07-01,1.0601771162872644
2010-07-02,1.0598193715110096
2010-07-06,1.0602133142887853
2010-07-07,1.0591231213935244
2010-07-08,1.0591356345375886
2010-07-09,1.0579508597362994
2010-07-12,1.058204906687487
2010-07-13,1.057592324300934
2010-07-14,1.0576945032494118
2010-07-15,1.057975790052779
2010-07-16,1.0582713659524778
2010-07-19,1.0578583514140312
2010-07-20,1.057948509814739
2010-07-21,1.0587115642883498
2010-07-22,1.0582410884040454
2010-07-23,1.0581822794124651
2010-07-26,1.0576103057488724
2010-07-27,1.0574865501881805
2010-07-28,1.057743152995308
2010-07-29,1.0575438930497696
2010-07-30,1.0578109075835453
2010-08-02,1.0574342733473951
2010-08-03,1.0574934892947647
2010-08-04,1.0573619212667336
2010-08-05,1.057451550379345
2010-08-06,1.0576153149550362
2010-08-09,1.0575706688872732
2010-08-10,1.0580254028278893
2010-08-11,1.0589623150872742
2010-08-12,1.0587893077355435
2010-08-13,1.0592602533111726
2010-08-16,1.0599805468192225
2010-08-17,1.0588518378153082
2010-08-18,1.0588491094473793
2010-08-19,1.0596809796330626
2010-08-20,1.059636136165994
2010-08-23,1.0596541985138699
2010-08-24,1.0611636290771016
2010-08-25,1.0605709851909135
2010-08-26,1.0608544719696005
2010-08-27,1.0548547941717248
2010-08-30,1.0577758548917475
2010-08-31,1.0581406476463588
2010-09-01,1.0549752390704772
2010-09-02,1.0546003323007702
2010-09-03,1.054375802072157
2010-09-07,1.0545014334028562
2010-09-08,1.054128016083678
2010-09-09,1.0529126395115065
2010-09-10,1.0527622673725436
2010-09-13,1.0527371812059676
2010-09-14,1.053127475848347
2010-09-15,1.0530809135887507
2010-09-16,1.0530804891724777
2010-09-17,1.05292842656724
2010-09-20,1.0530265508828285
2010-09-21,1.0533332477801263
2010-09-22,1.053376647769445
2010-09-23,1.0534356782516738
2010-09-24,1.0532976928043964
2010-09-27,1.0534904553603819
2010-09-28,1.0534184686378032
2010-09-29,1.0532271159233462
2010-09-30,1.053184044141285
2010-10-01,1.0530513932326206
2010-10-04,1.0533762189151468
2010-10-05,1.053130230457236
2010-10-06,1.05377142266746
2010-10-07,1.0537732621879103
2010-10-08,1.053753738253346
2010-10-11,1.0538878000144705
2010-10-12,1.0536351893172287
2010-10-13,1.0536535376368485
2010-10-14,1.053153064471744
2010-10-15,1.052936842633215
2010-10-18,1.0526568136675811
2010-10-19,1.0524345290719452
2010-10-20,1.0524327056109373
2010-10-21,1.052366262188459
2010-10-22,1.0524728468562987
2010-10-25,1.0522508749698647
2010-10-26,1.0524443308498312
2010-10-27,1.0526073133404366
2010-10-28,1.0522433868681091
2010-10-29,1.050345688846329
2010-11-01,1.0503778139418145
2010-11-02,1.0497000810306159
2010-11-03,1.0499325909082906
2010-11-04,1.0498071908099593
2010-11-05,1.0499200381431124
2010-11-08,1.0497970988224596
2010-11-09,1.050353602626285
2010-11-10,1.0501468136880967
2010-11-11,1.0500610226676317
2010-11-12,1.050611956845276
2010-11-15,1.0512477995224632
2010-11-16,1.0486628329566987
2010-11-17,1.0487142413072654
2010-11-18,1.0484306522210756
2010-11-19,1.0480403401805074
2010-11-22,1.0478701051696215
2010-11-23,1.0477074328856082
2010-11-24,1.0480936069824318
2010-11-26,1.047317537831502
2010-11-29,1.0472143316332427
2010-11-30,1.0468771920082678
2010-12-01,1.047436621464249
2010-12-02,1.0476785344293003
2010-12-03,1.047824606018513
2010-12-06,1.0471674748569224
2010-12-07,1.0484886637358952
2010-12-08,1.0494607172793549
2010-12-09,1.0495798768827627
2010-12-10,1.0498982521572486
2010-12-13,1.0495838826696424
2010-12-14,1.050248238704598
2010-12-15,1.0504066748893834
2010-12-16,1.0500783496222985
2010-12-17,1.0498145033739474
2010-12-20,1.0497858222918253
2010-12-21,1.0491495085183578
2010-12-22,1.0491729444227997
2010-12-23,1.0496681039013562
2010-12-27,1.0492182674976192
2010-12-28,1.0501970920580672
2010-12-29,1.0483066454261327
2010-12-30,1.048598641383412
2010-12-31,1.0480573011423648
2011-01-03,1.0484747940328702
2011-01-04,1.0484564628160467
2011-01-05,1.0492216753354326
2011-01-06,1.0489354156481374
2011-01-07,1.0483853730962143
2011-01-10,1.0483083568125595
2011-01-11,1.0487812776258107
2011-01-12,1.0487838516231711
2011-01-13,1.0486748829058625
2011-01-14,1.0489363792198731
2011-01-18,1.0492670620611184
2011-01-19,1.0492830027972062
2011-01-20,1.0499205491294545
2011-01-21,1.049442875912868
2011-01-24,1.049423333619806
2011-01-25,1.0486516798484329
2011-01-26,1.048499284910924
2011-01-27,1.0485604079260789
2011-01-28,1.0481496697597719
2011-01-31,1.0486844999052567
2011-02-01,1.049813425334943
2011-02-02,1.0498850637433645
2011-02-03,1.0504102317399289
2011-02-04,1.0511254961918184
2011-02-07,1.050814993664487
2011-02-08,1.0517656785433862
2011-02-09,1.05095813271998
2011-02-10,1.0511667032855254
2011-02-11,1.050626293871145
2011-02-14,1.0505886101596809
2011-02-15,1.0505914930923137
2011-02-16,1.0506435710499364
2011-02-17,1.050281433876105
2011-02-18,1.050024844939323
2011-02-22,1.0487199493928119
2011-02-23,1.0488439608740274
2011-02-24,1.048431214433633
2011-02-25,1.0482653009177276
2011-02-28,1.0478718625155632
2011-03-01,1.0475681473197351
2011-03-02,1.0491166957018678
2011-03-03,1.0493619471351665
2011-03-04,1.0484786945631286
2011-03-07,1.0484252354929442
2011-03-08,1.048684372361867
2011-03-09,1.0481355869491218
2011-03-10,1.047991918489518
2011-03-11,1.0481888725036121
2011-03-14,1.0481917543567734
2011-03-15,1.048410325542387
2011-03-16,1.0484273589515425
2011-03-17,1.0483940722861687
2011-03-18,1.0483907870666287
2011-03-21,1.0483843093735052
2011-03-22,1.0479254402261713
2011-03-23,1.0481678786112563
2011-03-24,1.0487656798039109
2011-03-25,1.0488493354117019
2011-03-28,1.0491325758950938
2011-03-29,1.0493390597916379
2011-03-30,1.0486933859196252
2011-03-31,1.0486987116210873
2011-04-01,1.0483957552297756
2011-04-04,1.0483378131365004
2011-04-05,1.048491312945493
2011-04-06,1.0486895408570014
