Date,SHY,IEF,TLT,BIL,TBF
2015-12-11,24185.99569206532,33422.07770132948,38070.137680965985,20801.012583458985,9843.33672944159
2015-12-14,24157.420064989423,33175.20415628947,37577.94101423026,20801.012583458985,9973.548883884278
2015-12-15,24154.57270879759,33090.82793227551,37356.46551140837,20796.458067442232,10030.518164258006
2015-12-16,24134.544384407825,33003.32710086981,37276.479156948946,20801.010473910108,10054.933055739475
2015-12-17,24134.53391618653,33140.8246066527,37697.90984233536,20796.458067442232,9932.856797956676
2015-12-18,24165.99877233943,33259.57446808508,37907.09763067749,20801.012583458978,9884.028815369187
2015-12-21,24163.130479705014,33275.20932948051,37897.85279223242,20796.453848344485,9884.028815369187
2015-12-22,24157.427916155386,33181.4504149638,37624.076519616414,20796.470724735467,9953.202840920476
2015-12-23,24148.849208805375,33106.44210090676,37341.079873890296,20796.45173879561,10026.449315740336
2015-12-24,24158.286310301453,33167.17536378616,37555.010879046284,20801.010473910108,9977.61863258967
2015-12-28,24143.978868848575,33173.42753467883,37665.97952205584,20796.460176991102,9936.927446849797
2015-12-29,24138.25798591169,32998.1598220422,37040.229649982786,20796.470724735464,10103.762838702414
2015-12-30,24143.976251793258,33010.67303215504,37003.23500536815,20801.012583458974,10111.901435925482
2015-12-31,24132.539720030123,33048.22448693027,37169.694086216216,20796.45806744222,10063.068952399366
2016-01-04,24164.009810293675,33189.07126440176,37437.88002979563,20801.010473910097,9997.963775365746
2016-01-05,24149.69713473015,33179.70039833568,37286.81576096625,20801.01258345897,10042.726510186467
2016-01-06,24163.996725017052,33380.00339952551,37789.27563571444,20791.914099169837,9908.443706850658
2016-01-07,24172.58851764368,33451.99057001171,37857.09966053574,20796.464396088842,9884.027915181463
2016-01-08,24189.7459323437,33536.49390671993,38026.641373587794,20796.464396088842,9843.337629629314
2016-01-11,24198.33249085968,33430.07397663192,37610.501316884795,20796.47072473546,9949.135792778256
2016-01-12,24201.1903152728,33580.31526904285,38153.04458478533,20801.021021654466,9802.646443889438
2016-01-13,24215.497756725676,33711.75275102905,38529.09513200224,20796.45806744222,9704.98327721266
2016-01-14,24221.213405551924,33642.91679291712,38168.44857130463,20791.911989620963,9790.438998148704
2016-01-15,24241.23649583104,33799.38660734737,38763.37212133789,20791.903551425476,9643.94874907216
2016-01-19,24238.383905528568,33755.585937788645,38643.14946538265,20796.46228653997,9676.502237776695
2016-01-20,24255.549171394563,33921.459135485835,39050.05079997432,20796.460176991095,9566.632525546907
2016-01-21,24252.686112870797,33836.964667105116,38784.95054676575,20801.012583458974,9635.80925166137
2016-01-22,24244.094320244167,33761.83810868132,38636.98420097469,20791.903551425476,9676.502237776695
2016-01-25,24244.102171410137,33874.52499020785,38846.60930717909,20796.46228653997,9619.53025683979
2016-01-26,24255.538703173268,33899.56027876106,38865.1020422361,20791.903551425476,9611.393459992176
2016-01-27,24261.256969054837,33924.601479532605,38855.86332012477,20796.45806744222,9623.602706108359
2016-01-28,24261.256969054837,33968.419885746356,38911.32623446146,20796.45806744222,9599.18421387599
2016-01-29,24289.877086071236,34149.95159371233,39241.18622928857,20801.01258345897,9538.148785547766
2016-02-01,24276.99070565895,34071.27179206725,39121.0461438388,20791.914099169837,9542.218534253161
2016-02-02,24308.473881199112,34312.63219350688,39846.81030519655,20791.907770523216,9383.519039060433
2016-02-03,24314.19214708068,34275.01274822076,39516.35702599685,20796.46228653997,9456.764613692567
2016-02-04,24319.90779590693,34356.50085357649,39707.85026083478,20801.008364361227,9403.865082024233
2016-02-05,24314.19999824665,34400.38725030112,39754.163139899334,20801.014693007848,9395.72828517662
2016-02-08,24342.809647041755,34657.38842535452,40609.666972508734,20796.46228653997,9192.267855538621
2016-02-09,24334.24402496836,34663.67902566639,40652.90639386993,20801.021021654466,9175.991561280216
2016-02-10,24334.23879085771,34767.110329384435,41011.14006090789,20796.464396088842,9094.608289612743
2016-02-11,24357.124939660596,34926.96784492248,41298.38755858196,20801.021021654466,9045.778506649804
2016-02-12,24328.51267381017,34660.54554994713,40612.74960471272,20796.46228653997,9184.130158503282
2016-02-16,24314.207849412618,34557.10537790158,40183.47166314038,20796.460176991095,9281.788824241436
2016-02-17,24319.923498238866,34472.48675293576,39936.3626056223,20796.45806744222,9334.689256097496
2016-02-18,24339.943971462657,34632.34131236464,40427.433866950225,20801.010473910097,9232.95994146622
2016-02-19,24317.07090793639,34632.33244403713,40461.40092636453,20801.01258345897,9220.75339591321
2016-02-22,24319.920881183545,34597.864211125285,40439.79191926798,20801.01258345897,9220.751595537762
2016-02-23,24322.791790873285,34666.83319414983,40603.471126432094,20796.47072473546,9188.199007020952
2016-02-24,24328.51267381017,34666.818413603985,40523.185071619504,20801.01258345897,9204.475301279357
2016-02-25,24334.244024968353,34770.23198066702,40668.33178755732,20796.46439608884,9171.921812574823
2016-02-26,24302.77655176013,34601.00064295372,40276.094363102646,20796.45384834447,9253.304184054572
2016-02-29,24317.04735443847,34657.4091181187,40452.15914608633,20801.012583458967,9228.891092948552
2016-03-01,24284.708401807566,34386.517186079654,39739.847860785434,20801.02102165446,9375.381342025095
2016-03-02,24281.84272622847,34326.88359581116,39903.8390009702,20796.46017699109,9338.759904990617
2016-03-03,24290.429284744456,34367.701551218255,40049.26401009309,20801.008364361223,9310.272564240577
2016-03-04,24273.243082435874,34251.54419752718,39792.43915643211,20801.01258345897,9355.034398873571
2016-03-07,24256.06211423794,34182.513136210095,39780.062755113155,20801.010473910097,9367.245445365206
2016-03-08,24273.24831654652,34380.244322422805,40219.460170855105,20796.462286539965,9273.652027393822
2016-03-09,24264.656523919894,34245.274289979505,39975.002544012474,20801.008364361223,9322.482710544487
2016-03-10,24261.796082451445,34122.861809286595,39811.020578328316,20801.02102165446,9346.896701838232
2016-03-11,24238.886380150645,34025.546695439436,39408.749308376355,20796.462286539965,9456.765513880295
2016-03-14,24238.891614261287,34050.64701839437,39532.52861240027,20796.458067442218,9428.280873693431
2016-03-15,24247.47817277727,34044.38597917419,39569.65475819026,20796.458067442218,9416.073427952695
2016-03-16,24296.160635902634,34223.29266219799,39687.23209980379,20801.008364361223,9391.65943665895
2016-03-17,24293.292343268222,34260.971229667484,39851.22935632229,20796.46017699109,9355.034398873571
2016-03-18,24299.018460315754,34320.6018638268,39934.79682418535,20796.46228653996,9334.689256097497
2016-03-21,24296.1684870686,34223.310398853,39628.43884174673,20801.021021654455,9395.728285176621
2016-03-22,24281.84010917314,34151.12221294329,39619.1695379667,20801.010473910093,9399.797133694292
2016-03-23,24296.142316515365,34308.05318040393,40067.833199321816,20796.458067442218,9293.997170169898
2016-03-24,24284.69793358626,34273.5258253087,40083.29834917849,20801.010473910093,9298.067819063019
2016-03-28,24290.437135910415,34323.74716398274,40135.91411016012,20801.010473910093,9277.720875911493
2016-03-29,24336.24083818007,34556.01457361818,40556.73927850647,20801.01469300784,9188.199007020956
2016-03-30,24339.11436492514,34508.94444731841,40129.73661308469,20801.010473910093,9269.58407906388
2016-03-31,24350.577067241502,34634.484491512245,40414.393843420694,20801.01469300784,9216.683647207821
2016-04-01,24336.52871426564,34624.4307642281,40519.8088553961,20801.012583458967,9188.19990720868
2016-04-04,24353.714916574227,34665.30192960023,40544.613646870785,20801.006254812346,9180.061309985615
2016-04-05,24362.32502858812,34803.62714595047,40988.0142030443,20805.560770829095,9086.470592577407
2016-04-06,24353.699214242286,34728.19610828225,40690.35058901431,20805.560770829095,9131.229726647227
2016-04-07,24368.043294469688,34907.37475334961,41192.669788086525,20801.012583458963,9037.639009239017
2016-04-08,24368.038060359042,34853.907606807894,40932.2057158514,20805.56077082909,9086.470592577409
2016-04-11,24365.18023594592,34847.634743151044,40879.504326197435,20801.012583458956,9094.607389425022
2016-04-12,24359.446267732415,34709.324307346644,40597.33032735909,20801.01469300783,9171.921812574827
2016-04-13,24347.999267747986,34734.47488415745,40739.97546279803,20805.56920902458,9135.299475352624
2016-04-14,24347.99665069266,34652.72664119484,40544.62587953825,20805.560770829085,9171.92271276255
2016-04-15,24365.182853001243,34756.46242415731,40891.88072751639,20801.00625481234,9106.815735353483
2016-04-18,24362.327645643443,34721.893683533715,40715.146205988385,20805.571318573453,9131.230626834951
2016-04-19,24353.73323596149,34665.2871490544,40588.024325576625,20805.56920902458,9155.645518316422
2016-04-20,24336.533948376287,34489.25380414297,40141.522788197915,20805.571318573453,9269.583178876153
2016-04-21,24330.799980162778,34432.67683075534,39902.783933400366,20801.012583458956,9322.481810356763
2016-04-22,24330.807831328748,34394.94800942997,39800.46990263016,20805.56920902458,9346.896701838234
2016-04-25,24325.06601194927,34357.2191881046,39636.13013142233,20801.010473910083,9383.519939248165
2016-04-26,24319.32680962512,34284.92162615564,39456.29157052227,20805.571318573453,9424.211124988038
2016-04-27,24336.526097210317,34473.550952236656,39850.061136578326,20805.56288037796,9338.759004802894
2016-04-28,24350.859709216427,34593.001411542115,40014.40090778616,20805.571318573453,9293.998070357624
2016-04-29,24359.461970064352,34580.429079245885,40116.71799672324,20810.119505943585,9273.652027393826
2016-05-02,24350.56136490956,34480.007094661996,39712.822840163826,20805.562880377962,9346.89580165051
2016-05-03,24376.360296287363,34684.63783967541,40213.04413676388,20810.11950594359,9241.099438877016
2016-05-04,24373.497237763597,34747.59409664998,40433.63888752748,20805.56288037797,9200.405552573966
2016-05-05,24382.091647445548,34842.038828493925,40703.94719891401,20805.569209024587,9127.161778317282
2016-05-06,24376.368147453337,34760.18712171039,40529.94973673378,20810.121615492462,9167.850263493981
2016-05-09,24387.85702032294,34826.29163495007,40657.328503162535,20810.121615492462,9143.438972763412
2016-05-10,24393.556966817243,34820.006946856534,40660.44477520207,20810.11950594359,9143.437172387961
2016-05-11,24384.973025356583,34873.53025947247,40890.34552774813,20801.012583458963,9086.470592577409
2016-05-12,24370.623711018532,34779.10030817437,40703.92884991279,20801.021021654455,9123.092029611887
2016-05-13,24373.499854818918,34911.312290762886,41098.511888356006,20801.021021654455,9062.054800908212
2016-05-16,24362.026684281256,34785.38204015873,40744.342525086984,20801.00836436122,9110.881883307977
2016-05-17,24353.437508709947,34738.15819618217,40812.67114744167,20801.012583458967,9102.747787023538
2016-05-18,24310.418353304358,34457.96930080626,40231.68978016432,20805.560770829095,9228.891092948556
2016-05-19,24316.144470351894,34492.60898804991,40405.64748617524,20801.021021654455,9192.26875572635
2016-05-20,24324.744114144498,34514.62608914146,40436.749043233256,20805.56288037797,9196.337604244021
2016-05-23,24321.873204454758,34536.66979521552,40526.839581027954,20810.11528684585,9163.784115539487
2016-05-24,24304.6896192015,34479.98935800698,40346.646272771075,20801.012583458967,9200.407352949416
2016-05-25,24319.033699428903,34464.2628572273,40194.40766786399,20805.569209024587,9232.959041278502
2016-05-26,24333.356843213714,34571.30357024084,40402.564853971264,20805.56288037797,9196.337604244021
2016-05-27,24319.023231207608,34505.17836423698,40343.52694256468,20810.123725041336,9192.26875572635
2016-05-31,24330.49378468995,34546.10865179249,40439.850024438456,20810.121615492462,9180.060409797892
2016-06-01,24313.564053803053,34534.45271333869,40603.90844429434,20810.12583459021,9147.506020905632
2016-06-02,24333.642102243968,34641.6382757015,40896.5688973266,20805.571318573457,9074.264047024399
2016-06-03,24373.813901457725,34963.239304427494,41478.746007849746,20810.125834590206,8952.188689429326
2016-06-06,24368.05899680163,34871.806847826876,41170.54700895596,20814.674021960338,9005.085520534483
2016-06-07,24373.816518513046,34922.25285079777,41270.16985288142,20814.66980286259,8984.74037775841
2016-06-08,24379.55048672655,34963.251128864176,41491.21415417476,20814.667693313717,8944.049192018534
2016-06-09,24385.29230610603,35016.84538810017,41758.96889622565,20805.569209024583,8883.011963314859
2016-06-10,24399.63376927811,35139.81066120771,41961.318623448635,20805.571318573457,8850.458474610325
2016-06-13,24405.36512043629,35209.17576286092,42148.1481538113,20805.56077082909,8793.489194236596
2016-06-14,24408.22817896006,35199.71621351976,42117.022131418336,20805.562880377962,8805.695739789606
2016-06-15,24436.92419058083,35306.93133697427,42278.8603221273,20805.58397586669,8769.073402567403
2016-06-16,24422.58011035343,35344.75179768388,42484.36301939226,20810.11739639471,8732.450165157472
2016-06-17,24425.43793476655,35224.94956138729,42219.74595654899,20805.562880377962,8777.211099602742
2016-06-20,24411.10432276044,35073.59381581961,41768.29630517619,20810.11528684584,8878.944014984916
2016-06-21,24393.886715787976,34994.7839453711,41575.26481240314,20810.11950594359,8911.49390293855
2016-06-22,24402.51776424446,35064.152003133466,41643.76775026937,20810.121615492462,8907.425954608605
2016-06-23,24393.90241811992,34897.028371257744,41167.430736916416,20810.12583459021,8992.878074793749
2016-06-24,24451.27088786356,35379.4328704559,42272.664476050646,20805.567099475713,8773.143151272798
2016-06-27,24465.63590453355,35685.27488120136,43328.080676888414,20805.56288037797,8541.201682198836
2016-06-28,24474.222463049533,35678.95176368863,43418.360821029,20805.569209024587,8533.061284600322
2016-06-29,24465.622819256932,35533.9457406162,43085.2408203195,20805.569209024587,8585.961716456382
2016-06-30,24477.090755683945,35612.758567173885,43244.01778599257,20805.56288037797,8565.613873117132
2016-07-01,24485.711335919128,35706.85152202671,43844.4338037226,20814.678241058085,8447.609164415178
2016-07-05,24497.187123512118,35902.608027314454,44393.39004754749,20814.678241058085,8345.88074997163
2016-07-06,24485.708718863807,35908.90749595383,44465.10406062619,20810.121615492462,8292.981218303295
2016-07-07,24474.22246304953,35861.56245150134,44462.00613758787,20814.67402196034,8321.464958302435
2016-07-08,24474.219845994205,35931.01623642962,44789.53275109392,20810.119505943592,8260.425029035585
2016-07-11,24448.37904173123,35741.594673091284,44396.50631958703,20814.669802862594,8321.463157926984
2016-07-12,24439.776780883312,35530.02002763963,43666.63504012417,20805.5839758667,8463.887259049032
2016-07-13,24445.513366152147,35621.6002896987,44181.28170984544,20810.117396394715,8374.364489970769
2016-07-14,24431.15881770345,35473.209521627636,43538.757792495766,20814.678241058085,8480.16265311971
2016-07-15,24419.690881276434,35337.43542749034,43164.49321473037,20810.123725041336,8561.546824974912
2016-07-18,24434.040195614478,35327.95222927583,43123.94192204706,20810.11528684585,8569.682721634801
2016-07-19,24436.903254138244,35422.677791490845,43367.228270978856,20814.67402196034,8508.645492931128
2016-07-20,24425.432700655903,35350.06096975161,43130.16529162553,20814.669802862594,8569.686322385702
2016-07-21,24442.634605296425,35428.98021623939,43217.49124657063,20814.66769331372,8549.338479046452
2016-07-22,24434.0323444485,35400.57791934256,43292.35822969131,20814.669802862594,8537.130133117991
2016-07-25,24416.812120420713,35372.16084189989,43261.1771602947,20810.12583459021,8537.131033305717
2016-07-26,24419.675178944486,35394.28140681235,43329.80854116943,20810.11950594359,8524.923587564983
2016-07-27,24436.911105304214,35545.81747503935,43869.38538720701,20814.67613150921,8427.262221263654
2016-07-28,24434.024493282537,35564.775003140865,43788.29809267473,20810.11528684584,8435.39901811127
2016-07-29,24465.604499869667,35700.53136062315,44153.2046798209,20814.67613150921,8370.2956414531
2016-08-01,24457.269178664726,35576.59648370815,43674.47923814324,20810.12583459021,8443.539415709783
2016-08-02,24448.64859842954,35491.21222646753,43224.54337937061,20814.678241058085,8553.407327564124
2016-08-03,24451.537827506545,35510.18453511488,43249.534719024305,20810.11528684584,8533.060384412598
2016-08-04,24468.768519755627,35595.55401180966,43574.53222852966,20810.117396394715,8480.162653119714
2016-08-05,24434.299284091496,35374.233074427444,43121.42199254698,20810.11950594359,8561.546824974914
2016-08-08,24425.681320911634,35355.25485356174,43202.665253589585,20810.121615492462,8545.269630528785
2016-08-09,24440.0437205263,35481.74972101719,43627.628121709735,20810.121615492462,8476.09470478977
2016-08-10,24451.527359285254,35576.59648370814,43796.371653208975,20810.12583459021,8427.264021639106
2016-08-11,24428.554847656695,35405.8663986461,43405.76117352862,20810.12583459021,8504.577544601185
2016-08-12,24445.79600812707,35532.33170500986,43771.3680808878,20810.12583459021,8439.47146737984
2016-08-15,24440.04633758162,35427.9928757769,43358.91617342884,20810.121615492462,8512.715241636524
2016-08-16,24431.433608512405,35367.915869133045,43243.30217494524,20810.121615492462,8528.99333627038
2016-08-17,24431.42314029111,35424.832795075126,43502.646958106285,20810.121615492462,8488.300350155054
2016-08-18,24448.661683706163,35488.06397020242,43571.38537482144,20814.66980286259,8476.09290441432
2016-08-19,24425.694406188253,35367.92769356972,43343.28588256124,20810.11528684584,8516.787690905094
2016-08-22,24428.56531587799,35446.95040387841,43708.86832458547,20810.117396394715,8459.81751034364
2016-08-23,24431.412672069822,35443.79623539497,43755.71026651838,20810.11950594359,8443.53851552206
2016-08-24,24425.683937966962,35431.15591258784,43652.64086853153,20814.678241058085,8451.678012932849
2016-08-25,24417.08429417436,35374.24194275494,43487.05336524113,20810.121615492462,8496.438947378118
2016-08-26,24394.09084610322,35238.28752595832,43233.92277715794,20810.11528684584,8533.058584037146
2016-08-29,24408.450628662562,35383.73992151529,43811.99276957597,20814.667693313717,8423.193372745984
2016-08-30,24411.3215383523,35380.56506026766,43643.27676157856,20814.67824105808,8455.749562013694
2016-08-31,24408.458479828532,35339.460362271166,43705.767343380285,20814.676131509208,8439.471467379839
2016-09-01,24419.942118587485,35394.86671642782,43753.96405323617,20814.67191241146,8435.400818486718
2016-09-02,24419.942118587485,35303.04405341688,43397.08515412119,20819.220099781593,8500.507795895786
2016-09-06,24437.191130223826,35467.687509699725,43713.28737571122,20819.222209330466,8439.472367567563
2016-09-07,24437.178044947213,35486.665730565415,43681.962572471755,20814.667693313717,8447.610964790629
2016-09-08,24419.95258680878,35312.55090050474,43134.13173405467,20814.667693313717,8545.271430904231
2016-09-09,24411.318921296977,35144.73258297428,42423.52384769981,20819.230647525957,8691.758979417598
2016-09-12,24419.94473564281,35176.41616104881,42445.432555149535,20810.119505943585,8695.828728122993
2016-09-13,24411.3215383523,35046.5868024506,41963.358420750286,20814.67191241146,8793.488294048871
2016-09-14,24425.699640298903,35125.73071323523,42025.97132922677,20814.676131509208,8765.005454237456
2016-09-15,24445.796008127076,35135.24051643226,41844.41713671318,20814.676131509208,8809.765488495
2016-09-16,24434.309752312798,35173.22356314618,42182.47301874928,20814.676131509208,8740.591462943712
2016-09-19,24428.565315878,35113.072653773095,42044.75459013635,20814.659255118226,8777.212899978193
2016-09-20,24422.82873060917,35166.90340174262,42191.88911453902,20814.669802862587,8728.383117015253
2016-09-21,24428.54699649074,35223.88536208641,42533.1071411177,20814.6761315092,8663.275239418459
2016-09-22,24422.8208794432,35328.369040668666,42871.1844303219,20819.226428428206,8585.961716456379
2016-09-23,24437.18589611319,35344.2049174876,42830.510810963824,20819.224318879336,8610.374807562397
2016-09-26,24451.56138100447,35445.53147147724,43102.83751248391,20819.226428428206,8549.33847904645
2016-09-27,24454.432290694207,35505.67646863199,43419.01526873899,20814.669802862583,8500.509596271235
2016-09-28,24451.55614689382,35489.8465040314,43325.09590602427,20814.676131509197,8508.645492931124
2016-09-29,24460.181961239654,35512.02323501807,43434.66696677468,20814.676131509197,8484.23150163738
2016-09-30,24440.062039913573,35423.357696599734,43046.48161342146,20819.23064752595,8545.270530716503
2016-10-03,24436.908488248915,35340.92954852823,42904.420587854496,20814.676131509197,8590.031465161772
2016-10-04,24416.77809870154,35179.22742086865,42402.66103331932,20819.22431887933,8691.758979417595
2016-10-05,24402.39476264429,35099.97117793559,42205.072871911405,20819.222209330455,8716.174771086791
2016-10-06,24402.392145588965,35027.073525825304,41969.87843251506,20819.23275707482,8777.211999790465
2016-10-07,24411.00487465818,35077.7767102939,41998.10531271619,20819.220099781578,8765.00635442518
2016-10-10,24399.51338473325,34985.82989069785,41750.34486565501,20819.226428428196,8809.765488494999
2016-10-11,24396.64770915416,34976.32304360999,41656.294001764916,20814.66980286257,8830.112431646525
2016-10-12,24396.63985798819,34976.34078026501,41697.03795896097,20819.226428428192,8838.246527930964
2016-10-13,24405.276140555314,35049.235476266134,41853.83934883666,20814.667693313695,8805.695739789606
2016-10-14,24399.531704120513,34941.44686763281,41267.396095531214,20814.667693313695,8923.704049242458
2016-10-17,24419.649008391272,35017.54007375492,41530.81741512868,20814.661364667074,8862.665920351059
2016-10-18,24428.287908013725,35087.2894696001,41665.673399552215,20814.674021960316,8842.318977199533
2016-10-19,24428.266971571134,35103.13717085571,41700.17258000173,20819.222209330448,8830.111531458799
2016-10-20,24416.76763048024,35071.43585612616,41744.075623573495,20814.6676933137,8821.971133860283
2016-10-21,24422.522535136333,35109.48984946013,41806.79862605726,20814.678241058064,8801.62779145966
2016-10-24,24413.89410373518,35061.92900903829,41624.89886068747,20814.678241058064,8838.250128681864
2016-10-25,24413.883635513885,35055.597023198054,41734.66870228436,20814.66980286257,8826.04268294113
2016-10-26,24405.263055278698,34979.49494874844,41452.42742377489,20819.222209330448,8878.94131442174
2016-10-27,24411.023194045436,34859.027587888806,41000.834038559246,20814.669802862572,8968.465883875453
2016-10-28,24411.01795993479,34865.34774929236,40909.89638854183,20819.215880683827,8992.878074793749
2016-10-31,24428.280056847754,34893.89785164765,41160.7578168082,20823.78094444494,8944.04829183081
2016-11-01,24428.55484765671,34895.17784691787,41163.92301951765,20819.222209330448,8935.90879442002
2016-11-02,24442.95912015655,34999.930531434504,41343.0123295348,20823.77883489607,8899.286457197815
2016-11-03,24445.827412790964,34977.70650270112,41025.66023720202,20819.230647525936,8968.465883875455
2016-11-04,24454.453227136797,35085.64882901123,41393.273302027286,20823.77672534719,8878.94311479719
2016-11-07,24445.830029846285,34939.61703605712,41041.37921490883,20819.224318879318,8948.11894072393
2016-11-08,24419.936884476847,34815.80335961805,40874.84673805591,20823.77672534719,8988.810126463804
2016-11-09,24388.29668561728,34285.59266293702,39140.441038122175,20814.659255118197,9359.10594795442
2016-11-10,24379.66040305015,34079.20894518632,38562.30682419989,20814.659255118197,9501.525548137843
2016-11-11,24379.649934828856,34009.36199773855,38345.510316687614,20805.560770829063,9550.357131476232
2016-11-14,24342.23912898126,33812.52355649492,38116.13251067616,20814.66769331369,9607.323711286786
2016-11-15,24350.87279449306,33812.529468713255,38304.653207317395,20819.22853797706,9558.495728699296
2016-11-16,24347.996650692676,33844.28694951702,38650.27805235435,20819.226428428185,9497.457599807898
2016-11-17,24345.12835805826,33695.065514769434,38081.57216688927,20823.780944444934,9639.878100179045
2016-11-18,24330.739787890365,33545.84112391268,37971.5821372778,20819.23064752593,9664.292991660515
2016-11-21,24327.853175868684,33574.43261179633,38065.87153818368,20814.67824105805,9648.01669740211
2016-11-22,24322.103505323237,33606.1605315084,38053.29635601823,20814.661364667067,9643.946948696715
2016-11-23,24307.712318100013,33485.51284798945,37905.611361579126,20814.669802862554,9680.570186106645
2016-11-25,24304.844025465598,33456.95683341583,37962.1721578218,20819.222209330434,9668.36093999046
2016-11-28,24319.22474446753,33609.33243664686,38241.829285326945,20814.667693313688,9603.253962581392
2016-11-29,24322.10350532324,33644.26182258908,38402.06499659654,20814.67824105805,9550.354430913058
2016-11-30,24313.475073922084,33418.83780568014,37779.92376142894,20814.6740219603,9704.985077588115
2016-12-01,24301.9547963886,33291.355597762195,37381.02564953352,20824.238716550364,9794.505146103204
2016-12-02,24327.84532470272,33440.78100404245,37654.939539658626,20819.677871886997,9733.468817587254
2016-12-05,24327.871495255957,33428.051997960254,37614.02738328477,20819.68420053362,9741.608314998044
2016-12-06,24322.10088826792,33440.77509182411,37585.67206007514,20824.242935648115,9745.67806370344
2016-12-07,24330.739787890372,33552.060777604485,37906.82239565926,20824.238716550368,9680.57108629437
2016-12-08,24327.86102703466,33424.89191725847,37459.748981076045,20824.242935648115,9786.365648692412
2016-12-09,24324.984883234276,33253.192228388965,36993.78526974284,20824.23027835488,9896.235360922203
2016-12-12,24316.345983611827,33259.55377532089,37063.04969115945,20819.67998143588,9896.235360922203
2016-12-13,24313.46198864547,33278.63841611668,37195.29094290996,20824.22816880601,9851.471725913758
2016-12-14,24267.386112622185,33002.02936894457,36779.68606540904,20824.22816880601,9949.135792778261
2016-12-15,24255.876303309997,32909.82832395998,36965.43912103381,20824.242935648126,9924.71910092134
2016-12-16,24267.39658084348,32951.15177403499,36880.440431076044,20819.675762338138,9940.996295367471
2016-12-19,24278.911624266315,33103.775690436225,37277.14583732637,20824.23449745263,9822.991586665517
2016-12-20,24281.790385122018,33033.81641084003,37091.37749086726,20819.675762338138,9879.960867039248
2016-12-21,24293.321130876797,33087.85999866973,37255.08727970007,20824.23871655038,9822.990686477793
2016-12-22,24299.35606045249,33073.54356196373,37188.48652162638,20819.69263872912,9859.612123512272
2016-12-23,24299.350826341844,33105.38381382423,37264.240373139066,20819.67998143588,9822.990686477793
2016-12-27,24287.843634084977,33057.613089651386,37144.29906853579,20824.230278354884,9863.683672593117
2016-12-28,24296.485150762754,33178.61550627063,37415.77254149941,20823.776725347197,9790.438998148707
2016-12-29,24322.404466685428,33280.5421504216,37548.353249772386,20828.34178910831,9749.744211657933
2016-12-30,24331.05121747385,33379.24663557824,37605.16175753145,20819.224318879318,9721.258671283342
2017-01-03,24310.88942326259,33363.3250315934,37766.18035951951,20828.331241363943,9688.707883141984
2017-01-04,24316.65479613998,33401.54161093167,37911.33013362419,20828.346008206052,9652.084645732055
2017-01-05,24333.929978329557,33618.07069535076,38504.807170728396,20823.77672534719,9509.66324517318
2017-01-06,24313.778652339595,33465.21915854351,38151.270848001266,20828.339679559434,9595.118065921499
2017-01-09,24333.92474421891,33592.59790264053,38457.463689428965,20828.335460461687,9534.079937030101
2017-01-10,24325.27799343049,33576.67629865569,38432.2124055914,20823.780944444938,9530.01108851243
2017-01-11,24336.829675627854,33614.89583410314,38561.64014382241,20828.346008206052,9505.596197030962
2017-01-12,24345.468575250306,33633.9922993356,38476.42126585008,20828.335460461687,9513.732993878577
2017-01-13,24333.932595384882,33560.75469467086,38293.31352456701,20828.335460461687,9554.425079806177
2017-01-17,24351.213011685108,33729.53965989962,38694.21473576165,20828.329131815066,9460.835262585693
2017-01-18,24328.169839562815,33490.71264401793,38198.61738746756,20823.77883489606,9586.977668322987
2017-01-19,24319.530939940367,33363.31911937506,37936.63034813166,20823.780944444934,9668.36093999046
2017-01-20,24333.953531827472,33379.24959168741,37860.86732211835,20828.327022266192,9668.361840178186
2017-01-23,24356.99670394976,33554.37836719309,38239.65492868304,20823.787273091555,9574.771122769977
2017-01-24,24342.581963228626,33427.02031586025,37977.652598512796,20823.787273091555,9639.876299803596
2017-01-25,24336.816590351238,33261.41021187911,37500.99753580547,20828.335460461683,9753.81396036333
2017-01-26,24339.71367059421,33306.006074804325,37627.269245827636,20832.88997647843,9733.46791739953
2017-01-27,24351.223479906403,33347.39751539022,37762.99680780884,20823.776725347187,9700.916229070446
2017-01-30,24351.223479906403,33337.84337055566,37649.364501456366,20832.898414673924,9733.46971777498
2017-01-31,24356.994086894436,33452.50788911633,37911.36683162661,20828.335460461683,9656.153494249727
2017-02-01,24348.627361025614,33388.37805680162,37676.958341115605,20829.702448131367,9717.191623141125
2017-02-02,24357.276728869358,33401.13071175718,37661.123153067776,20829.70877677799,9713.12367481118
2017-02-03,24348.62474397029,33426.65671443245,37645.309372188036,20825.152151212365,9713.12367481118
2017-02-06,24374.575464556845,33586.12993577851,37873.08164059325,20834.259073696994,9652.085545919781
2017-02-07,24368.804857568808,33646.70356876278,38151.46962884775,20834.265402343615,9595.117165733778
2017-02-08,24391.868966133683,33783.849297554545,38670.29069634524,20834.265402343615,9460.835262585695
2017-02-09,24371.691469590485,33582.937337875876,38224.23259316254,20834.25696414812,9562.56277684152
2017-02-10,24368.804857568804,33560.600976994065,38202.088406863906,20829.70666722912,9574.772022957704
2017-02-13,24363.026399414797,33509.57262051686,38081.868809075546,20829.702448131375,9615.462308509854
2017-02-14,24345.73551489328,33388.39283734747,37806.65825619797,20834.24852595263,9668.36184017819
2017-02-15,24337.078295883566,33324.59408925971,37632.66691035149,20829.706667229115,9721.259571471073
